[2026-05-16 18:03:44] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 18:06:10] [representation][random][cand_013_d3_w8] epoch=59 train_loss=0.761385 val_loss=0.768618 best=0.768618 es=0/5
[2026-05-16 18:06:12] [representation][random][cand_013_d3_w8] epoch=60 train_loss=0.760759 val_loss=0.767800 best=0.767800 es=0/5
[2026-05-16 18:06:15] [representation][random][cand_013_d3_w8] epoch=61 train_loss=0.760001 val_loss=0.766976 best=0.766976 es=0/5
[2026-05-16 18:06:17] [representation][random][cand_013_d3_w8] epoch=62 train_loss=0.759219 val_loss=0.766426 best=0.766426 es=0/5
[2026-05-16 18:06:20] [representation][random][cand_013_d3_w8] epoch=63 train_loss=0.758461 val_loss=0.765345 best=0.765345 es=0/5
[2026-05-16 18:06:22] [representation][random][cand_013_d3_w8] epoch=64 train_loss=0.757631 val_loss=0.764812 best=0.764812 es=0/5
[2026-05-16 18:06:25] [representation][random][cand_013_d3_w8] epoch=65 train_loss=0.756861 val_loss=0.764009 best=0.764009 es=0/5
[2026-05-16 18:06:27] [representation][random][cand_013_d3_w8] epoch=66 train_loss=0.756105 val_loss=0.763426 best=0.763426 es=0/5
[2026-05-16 18:06:29] [representation][random][cand_013_d3_w8] epoch=67 train_loss=0.755490 val_loss=0.763235 best=0.763235 es=0/5
[2026-05-16 18:06:32] [representation][random][cand_013_d3_w8] epoch=68 train_loss=0.755014 val_loss=0.762403 best=0.762403 es=0/5
[2026-05-16 18:06:34] [representation][random][cand_013_d3_w8] epoch=69 train_loss=0.754539 val_loss=0.761968 best=0.761968 es=0/5
[2026-05-16 18:06:36] [representation][random][cand_013_d3_w8] epoch=70 train_loss=0.754004 val_loss=0.761441 best=0.761441 es=0/5
[2026-05-16 18:06:39] [representation][random][cand_013_d3_w8] epoch=71 train_loss=0.753564 val_loss=0.761101 best=0.761101 es=0/5
[2026-05-16 18:06:41] [representation][random][cand_013_d3_w8] epoch=72 train_loss=0.753112 val_loss=0.760614 best=0.760614 es=0/5
[2026-05-16 18:06:44] [representation][random][cand_013_d3_w8] epoch=73 train_loss=0.752683 val_loss=0.760718 best=0.760614 es=1/5
[2026-05-16 18:06:46] [representation][random][cand_013_d3_w8] epoch=74 train_loss=0.752333 val_loss=0.759843 best=0.759843 es=0/5
[2026-05-16 18:06:49] [representation][random][cand_013_d3_w8] epoch=75 train_loss=0.751853 val_loss=0.759703 best=0.759703 es=0/5
[2026-05-16 18:06:51] [representation][random][cand_013_d3_w8] epoch=76 train_loss=0.751559 val_loss=0.758965 best=0.758965 es=0/5
[2026-05-16 18:06:53] [representation][random][cand_013_d3_w8] epoch=77 train_loss=0.751006 val_loss=0.758692 best=0.758692 es=0/5
[2026-05-16 18:06:56] [representation][random][cand_013_d3_w8] epoch=78 train_loss=0.750680 val_loss=0.758363 best=0.758363 es=0/5
[2026-05-16 18:06:58] [representation][random][cand_013_d3_w8] epoch=79 train_loss=0.750355 val_loss=0.757965 best=0.757965 es=0/5
[2026-05-16 18:07:01] [representation][random][cand_013_d3_w8] epoch=80 train_loss=0.749944 val_loss=0.757580 best=0.757580 es=0/5
[2026-05-16 18:07:03] [representation][random][cand_013_d3_w8] epoch=81 train_loss=0.749559 val_loss=0.757339 best=0.757339 es=0/5
[2026-05-16 18:07:06] [representation][random][cand_013_d3_w8] epoch=82 train_loss=0.749235 val_loss=0.757046 best=0.757046 es=0/5
[2026-05-16 18:07:08] [representation][random][cand_013_d3_w8] epoch=83 train_loss=0.749068 val_loss=0.756678 best=0.756678 es=0/5
[2026-05-16 18:07:10] [representation][random][cand_013_d3_w8] epoch=84 train_loss=0.748899 val_loss=0.756757 best=0.756678 es=1/5
[2026-05-16 18:07:13] [representation][random][cand_013_d3_w8] epoch=85 train_loss=0.748535 val_loss=0.756279 best=0.756279 es=0/5
[2026-05-16 18:07:15] [representation][random][cand_013_d3_w8] epoch=86 train_loss=0.748280 val_loss=0.756130 best=0.756130 es=0/5
[2026-05-16 18:07:18] [representation][random][cand_013_d3_w8] epoch=87 train_loss=0.748133 val_loss=0.755744 best=0.755744 es=0/5
[2026-05-16 18:07:20] [representation][random][cand_013_d3_w8] epoch=88 train_loss=0.747821 val_loss=0.755557 best=0.755557 es=0/5
[2026-05-16 18:07:23] [representation][random][cand_013_d3_w8] epoch=89 train_loss=0.747538 val_loss=0.755207 best=0.755207 es=0/5
[2026-05-16 18:07:25] [representation][random][cand_013_d3_w8] epoch=90 train_loss=0.747364 val_loss=0.755508 best=0.755207 es=1/5
[2026-05-16 18:07:28] [representation][random][cand_013_d3_w8] epoch=91 train_loss=0.747338 val_loss=0.754792 best=0.754792 es=0/5
[2026-05-16 18:07:30] [representation][random][cand_013_d3_w8] epoch=92 train_loss=0.746815 val_loss=0.754575 best=0.754575 es=0/5
[2026-05-16 18:07:32] [representation][random][cand_013_d3_w8] epoch=93 train_loss=0.746662 val_loss=0.754487 best=0.754575 es=1/5
[2026-05-16 18:07:35] [representation][random][cand_013_d3_w8] epoch=94 train_loss=0.746489 val_loss=0.754408 best=0.754408 es=0/5
[2026-05-16 18:07:37] [representation][random][cand_013_d3_w8] epoch=95 train_loss=0.746243 val_loss=0.754074 best=0.754074 es=0/5
[2026-05-16 18:07:40] [representation][random][cand_013_d3_w8] epoch=96 train_loss=0.745997 val_loss=0.754040 best=0.754074 es=1/5
[2026-05-16 18:07:42] [representation][random][cand_013_d3_w8] epoch=97 train_loss=0.745749 val_loss=0.753432 best=0.753432 es=0/5
[2026-05-16 18:07:44] [representation][random][cand_013_d3_w8] epoch=98 train_loss=0.745359 val_loss=0.753245 best=0.753245 es=0/5
[2026-05-16 18:07:47] [representation][random][cand_013_d3_w8] epoch=99 train_loss=0.745092 val_loss=0.753033 best=0.753033 es=0/5
[2026-05-16 18:07:49] [representation][random][cand_013_d3_w8] epoch=100 train_loss=0.744834 val_loss=0.752568 best=0.752568 es=0/5
[2026-05-16 18:07:52] [representation][random][cand_013_d3_w8] epoch=101 train_loss=0.744631 val_loss=0.752332 best=0.752332 es=0/5
[2026-05-16 18:07:54] [representation][random][cand_013_d3_w8] epoch=102 train_loss=0.744272 val_loss=0.752096 best=0.752096 es=0/5
[2026-05-16 18:07:57] [representation][random][cand_013_d3_w8] epoch=103 train_loss=0.744082 val_loss=0.751870 best=0.751870 es=0/5
[2026-05-16 18:07:59] [representation][random][cand_013_d3_w8] epoch=104 train_loss=0.743742 val_loss=0.751706 best=0.751706 es=0/5
[2026-05-16 18:08:01] [representation][random][cand_013_d3_w8] epoch=105 train_loss=0.743505 val_loss=0.751735 best=0.751706 es=1/5
[2026-05-16 18:08:04] [representation][random][cand_013_d3_w8] epoch=106 train_loss=0.743304 val_loss=0.751465 best=0.751465 es=0/5
[2026-05-16 18:08:06] [representation][random][cand_013_d3_w8] epoch=107 train_loss=0.743166 val_loss=0.751131 best=0.751131 es=0/5
[2026-05-16 18:08:09] [representation][random][cand_013_d3_w8] epoch=108 train_loss=0.742827 val_loss=0.750928 best=0.750928 es=0/5
[2026-05-16 18:08:11] [representation][random][cand_013_d3_w8] epoch=109 train_loss=0.742839 val_loss=0.750825 best=0.750825 es=0/5
[2026-05-16 18:08:14] [representation][random][cand_013_d3_w8] epoch=110 train_loss=0.742606 val_loss=0.750649 best=0.750649 es=0/5
[2026-05-16 18:08:16] [representation][random][cand_013_d3_w8] epoch=111 train_loss=0.742456 val_loss=0.750325 best=0.750325 es=0/5
[2026-05-16 18:08:19] [representation][random][cand_013_d3_w8] epoch=112 train_loss=0.742220 val_loss=0.750128 best=0.750128 es=0/5
[2026-05-16 18:08:21] [representation][random][cand_013_d3_w8] epoch=113 train_loss=0.742180 val_loss=0.749788 best=0.749788 es=0/5
[2026-05-16 18:08:24] [representation][random][cand_013_d3_w8] epoch=114 train_loss=0.741978 val_loss=0.749792 best=0.749788 es=1/5
[2026-05-16 18:08:26] [representation][random][cand_013_d3_w8] epoch=115 train_loss=0.741733 val_loss=0.749658 best=0.749658 es=0/5
[2026-05-16 18:08:29] [representation][random][cand_013_d3_w8] epoch=116 train_loss=0.741443 val_loss=0.749700 best=0.749658 es=1/5
[2026-05-16 18:08:31] [representation][random][cand_013_d3_w8] epoch=117 train_loss=0.741544 val_loss=0.749268 best=0.749268 es=0/5
[2026-05-16 18:08:34] [representation][random][cand_013_d3_w8] epoch=118 train_loss=0.741097 val_loss=0.748922 best=0.748922 es=0/5
[2026-05-16 18:08:36] [representation][random][cand_013_d3_w8] epoch=119 train_loss=0.740658 val_loss=0.748830 best=0.748922 es=1/5
[2026-05-16 18:08:39] [representation][random][cand_013_d3_w8] epoch=120 train_loss=0.740492 val_loss=0.748489 best=0.748489 es=0/5
[2026-05-16 18:08:41] [representation][random][cand_013_d3_w8] epoch=121 train_loss=0.740537 val_loss=0.748446 best=0.748489 es=1/5
[2026-05-16 18:08:43] [representation][random][cand_013_d3_w8] epoch=122 train_loss=0.740218 val_loss=0.748161 best=0.748161 es=0/5
[2026-05-16 18:08:46] [representation][random][cand_013_d3_w8] epoch=123 train_loss=0.740092 val_loss=0.748438 best=0.748161 es=1/5
[2026-05-16 18:08:48] [representation][random][cand_013_d3_w8] epoch=124 train_loss=0.739957 val_loss=0.747827 best=0.747827 es=0/5
[2026-05-16 18:08:51] [representation][random][cand_013_d3_w8] epoch=125 train_loss=0.739893 val_loss=0.747757 best=0.747827 es=1/5
[2026-05-16 18:08:53] [representation][random][cand_013_d3_w8] epoch=126 train_loss=0.739694 val_loss=0.747770 best=0.747827 es=2/5
[2026-05-16 18:08:56] [representation][random][cand_013_d3_w8] epoch=127 train_loss=0.739667 val_loss=0.747582 best=0.747582 es=0/5
[2026-05-16 18:08:58] [representation][random][cand_013_d3_w8] epoch=128 train_loss=0.739649 val_loss=0.747244 best=0.747244 es=0/5
[2026-05-16 18:09:01] [representation][random][cand_013_d3_w8] epoch=129 train_loss=0.739074 val_loss=0.747090 best=0.747090 es=0/5
[2026-05-16 18:09:03] [representation][random][cand_013_d3_w8] epoch=130 train_loss=0.739052 val_loss=0.747060 best=0.747090 es=1/5
[2026-05-16 18:09:05] [representation][random][cand_013_d3_w8] epoch=131 train_loss=0.738900 val_loss=0.747112 best=0.747090 es=2/5
[2026-05-16 18:09:08] [representation][random][cand_013_d3_w8] epoch=132 train_loss=0.738871 val_loss=0.747186 best=0.747090 es=3/5
[2026-05-16 18:09:10] [representation][random][cand_013_d3_w8] epoch=133 train_loss=0.738937 val_loss=0.746665 best=0.746665 es=0/5
[2026-05-16 18:09:13] [representation][random][cand_013_d3_w8] epoch=134 train_loss=0.738431 val_loss=0.746372 best=0.746372 es=0/5
[2026-05-16 18:09:15] [representation][random][cand_013_d3_w8] epoch=135 train_loss=0.738345 val_loss=0.746422 best=0.746372 es=1/5
[2026-05-16 18:09:18] [representation][random][cand_013_d3_w8] epoch=136 train_loss=0.738487 val_loss=0.746377 best=0.746372 es=2/5
[2026-05-16 18:09:20] [representation][random][cand_013_d3_w8] epoch=137 train_loss=0.738172 val_loss=0.746417 best=0.746372 es=3/5
[2026-05-16 18:09:23] [representation][random][cand_013_d3_w8] epoch=138 train_loss=0.739166 val_loss=0.746977 best=0.746372 es=4/5
[2026-05-16 18:09:25] [representation][random][cand_013_d3_w8] epoch=139 train_loss=0.738229 val_loss=0.746887 best=0.746372 es=5/5
