[2026-06-12 20:49:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 20:49:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_106_d2_w54/training_log.txt
[2026-06-12 20:49:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_106_d2_w54/training_stats.csv
[2026-06-12 20:49:47] Epoch 1 | architecture=[54, 53] train_loss=0.034168 val_loss=0.017952 best=0.017952 es=0/10
[2026-06-12 20:49:47] Epoch 1 | architecture=[54, 53] train_loss=0.012818 val_loss=0.026457 best=0.026457 es=0/10
[2026-06-12 20:49:47] Epoch 1 | architecture=[54, 53] train_loss=0.011429 val_loss=0.020859 best=0.020859 es=0/10
[2026-06-12 20:49:48] Epoch 1 | architecture=[54, 53] train_loss=0.009014 val_loss=0.012280 best=0.012280 es=0/10
[2026-06-12 20:49:48] Epoch 1 | architecture=[54, 53] train_loss=0.008263 val_loss=0.009624 best=0.009624 es=0/10
[2026-06-12 20:49:48] Epoch 1 | architecture=[54, 53] train_loss=0.007524 val_loss=0.008745 best=0.008745 es=0/10
[2026-06-12 20:49:48] Epoch 1 | architecture=[54, 53] train_loss=0.006827 val_loss=0.009473 best=0.009473 es=0/10
[2026-06-12 20:49:48] Epoch 1 | architecture=[54, 53] train_loss=0.006195 val_loss=0.009275 best=0.009275 es=0/10
[2026-06-12 20:49:49] Epoch 1 | architecture=[54, 53] train_loss=0.004676 val_loss=0.007474 best=0.007474 es=0/10
[2026-06-12 20:49:49] Epoch 1 | architecture=[54, 53] train_loss=0.004959 val_loss=0.005287 best=0.005287 es=0/10
[2026-06-12 20:49:49] Epoch 1 | architecture=[54, 53] train_loss=0.003839 val_loss=0.004522 best=0.004522 es=0/10
[2026-06-12 20:49:49] Epoch 1 | architecture=[54, 53] train_loss=0.004116 val_loss=0.003674 best=0.003674 es=0/10
[2026-06-12 20:49:49] Epoch 1 | architecture=[54, 53] train_loss=0.004057 val_loss=0.003677 best=0.003677 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.004502 val_loss=0.003521 best=0.003521 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.003385 val_loss=0.003946 best=0.003946 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.003759 val_loss=0.004181 best=0.004181 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.003569 val_loss=0.003727 best=0.003727 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.003601 val_loss=0.003923 best=0.003923 es=0/10
[2026-06-12 20:49:50] Epoch 1 | architecture=[54, 53] train_loss=0.003149 val_loss=0.003582 best=0.003582 es=0/10
[2026-06-12 20:49:51] Epoch 1 | architecture=[54, 53] train_loss=0.003248 val_loss=0.003348 best=0.003348 es=0/10
[2026-06-12 20:49:51] Epoch 1 | architecture=[54, 53] train_loss=0.003147 val_loss=0.003559 best=0.003559 es=0/10
[2026-06-12 20:49:51] Epoch 1 | architecture=[54, 53] train_loss=0.003433 val_loss=0.003283 best=0.003283 es=0/10
[2026-06-12 20:49:51] Epoch 1 | architecture=[54, 53] train_loss=0.002608 val_loss=0.003177 best=0.003177 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.002785 val_loss=0.003109 best=0.003109 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.002514 val_loss=0.003053 best=0.003053 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.004015 val_loss=0.003289 best=0.003289 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.002445 val_loss=0.003182 best=0.003182 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.004318 val_loss=0.003019 best=0.003019 es=0/10
[2026-06-12 20:49:52] Epoch 1 | architecture=[54, 53] train_loss=0.002947 val_loss=0.003336 best=0.003336 es=0/10
[2026-06-12 20:49:53] Epoch 1 | architecture=[54, 53] train_loss=0.002476 val_loss=0.003232 best=0.003232 es=0/10
[2026-06-12 20:49:53] Epoch 1 | architecture=[54, 53] train_loss=0.002345 val_loss=0.003165 best=0.003165 es=0/10
[2026-06-12 20:49:53] Epoch 1 | architecture=[54, 53] train_loss=0.002419 val_loss=0.003119 best=0.003119 es=0/10
[2026-06-12 20:49:53] Epoch 1 | architecture=[54, 53] train_loss=0.003697 val_loss=0.003003 best=0.003003 es=0/10
[2026-06-12 20:49:53] Epoch 1 | architecture=[54, 53] train_loss=0.003936 val_loss=0.002933 best=0.002933 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.002867 val_loss=0.002796 best=0.002796 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.002250 val_loss=0.002986 best=0.002986 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.003135 val_loss=0.002735 best=0.002735 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.002394 val_loss=0.002775 best=0.002775 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.002343 val_loss=0.002886 best=0.002886 es=0/10
[2026-06-12 20:49:54] Epoch 1 | architecture=[54, 53] train_loss=0.002720 val_loss=0.003079 best=0.003079 es=0/10
[2026-06-12 20:49:55] Epoch 1 | architecture=[54, 53] train_loss=0.002217 val_loss=0.003190 best=0.003190 es=0/10
[2026-06-12 20:49:55] Epoch 1 | architecture=[54, 53] train_loss=0.002276 val_loss=0.002742 best=0.002742 es=0/10
[2026-06-12 20:49:55] Epoch 1 | architecture=[54, 53] train_loss=0.003164 val_loss=0.002598 best=0.002598 es=0/10
[2026-06-12 20:49:55] Epoch 1 | architecture=[54, 53] train_loss=0.002860 val_loss=0.002738 best=0.002738 es=0/10
[2026-06-12 20:49:55] Epoch 1 | architecture=[54, 53] train_loss=0.002176 val_loss=0.002640 best=0.002640 es=0/10
[2026-06-12 20:49:56] Epoch 1 | architecture=[54, 53] train_loss=0.002813 val_loss=0.002871 best=0.002871 es=0/10
[2026-06-12 20:49:56] Epoch 1 | architecture=[54, 53] train_loss=0.003806 val_loss=0.003636 best=0.003636 es=0/10
[2026-06-12 20:49:56] Epoch 1 | architecture=[54, 53] train_loss=0.002848 val_loss=0.002731 best=0.002731 es=0/10
[2026-06-12 20:49:56] Epoch 1 | architecture=[54, 53] train_loss=0.003832 val_loss=0.002998 best=0.002998 es=0/10
[2026-06-12 20:49:56] Epoch 1 | architecture=[54, 53] train_loss=0.002871 val_loss=0.002688 best=0.002688 es=0/10
[2026-06-12 20:49:57] Epoch 1 | architecture=[54, 53] train_loss=0.002138 val_loss=0.002871 best=0.002871 es=0/10
[2026-06-12 20:49:57] Epoch 1 | architecture=[54, 53] train_loss=0.002846 val_loss=0.002995 best=0.002995 es=0/10
[2026-06-12 20:49:57] Epoch 1 | architecture=[54, 53] train_loss=0.002218 val_loss=0.002781 best=0.002781 es=0/10
