[2026-06-12 20:45:00] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 20:45:00] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_063_d2_w49/training_log.txt
[2026-06-12 20:45:00] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_063_d2_w49/training_stats.csv
[2026-06-12 20:45:00] Epoch 1 | architecture=[49, 15] train_loss=0.013040 val_loss=0.013137 best=0.013137 es=0/10
[2026-06-12 20:45:00] Epoch 1 | architecture=[49, 15] train_loss=0.008504 val_loss=0.012389 best=0.012389 es=0/10
[2026-06-12 20:45:00] Epoch 1 | architecture=[49, 15] train_loss=0.012433 val_loss=0.009401 best=0.009401 es=0/10
[2026-06-12 20:45:01] Epoch 1 | architecture=[49, 15] train_loss=0.007630 val_loss=0.008188 best=0.008188 es=0/10
[2026-06-12 20:45:01] Epoch 1 | architecture=[49, 15] train_loss=0.006643 val_loss=0.008364 best=0.008364 es=0/10
[2026-06-12 20:45:01] Epoch 1 | architecture=[49, 15] train_loss=0.007577 val_loss=0.006502 best=0.006502 es=0/10
[2026-06-12 20:45:01] Epoch 1 | architecture=[49, 15] train_loss=0.007477 val_loss=0.006653 best=0.006653 es=0/10
[2026-06-12 20:45:01] Epoch 1 | architecture=[49, 15] train_loss=0.006177 val_loss=0.006373 best=0.006373 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.004963 val_loss=0.006806 best=0.006806 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.005064 val_loss=0.007187 best=0.007187 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.005460 val_loss=0.007369 best=0.007369 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.006329 val_loss=0.007369 best=0.007369 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.005683 val_loss=0.007112 best=0.007112 es=0/10
[2026-06-12 20:45:02] Epoch 1 | architecture=[49, 15] train_loss=0.005409 val_loss=0.007131 best=0.007131 es=0/10
[2026-06-12 20:45:03] Epoch 1 | architecture=[49, 15] train_loss=0.008726 val_loss=0.007325 best=0.007325 es=0/10
[2026-06-12 20:45:03] Epoch 1 | architecture=[49, 15] train_loss=0.012267 val_loss=0.006770 best=0.006770 es=0/10
[2026-06-12 20:45:03] Epoch 1 | architecture=[49, 15] train_loss=0.005383 val_loss=0.006676 best=0.006676 es=0/10
[2026-06-12 20:45:03] Epoch 1 | architecture=[49, 15] train_loss=0.004653 val_loss=0.006709 best=0.006709 es=0/10
