task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.08590842700675401,7,7,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d8/representation/ae_width_only/cand_706_d8_w90/checkpoint_best.pt,cand_706_d8_w90
representation,stl_from_ae_width_only,stl_refit,0.14542500918755746,134,144,0.14726148127388236,0.9443210960224436,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d8/representation/stl_from_ae_width_only/cand_000_d8_w90/checkpoint_best.pt,cand_000_d8_w90
