[2026-05-18 01:51:57] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:51:57] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_074_d1_w75/training_log.txt
[2026-05-18 01:51:57] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_074_d1_w75/training_stats.csv
[2026-05-18 01:51:57] [CANDIDATE] task=representation phase=ae_alt_width index=74 search_phase=width architecture=[75]
[2026-05-18 01:52:02] [representation][ae_alt_width][cand_074_d1_w75] epoch=1 architecture=[75] train_loss=0.393103 val_loss=0.391342 best=0.387757 es=0/5
[2026-05-18 01:52:04] [representation][ae_alt_width][cand_074_d1_w75] epoch=2 architecture=[75] train_loss=0.386138 val_loss=0.388730 best=0.387757 es=0/5
[2026-05-18 01:52:06] [representation][ae_alt_width][cand_074_d1_w75] epoch=3 architecture=[75] train_loss=0.384922 val_loss=0.388343 best=0.387757 es=0/5
[2026-05-18 01:52:09] [representation][ae_alt_width][cand_074_d1_w75] epoch=4 architecture=[75] train_loss=0.385023 val_loss=0.387871 best=0.387757 es=0/5
[2026-05-18 01:52:14] [representation][ae_alt_width][cand_074_d1_w75] epoch=5 architecture=[75] train_loss=0.384859 val_loss=0.388643 best=0.387757 es=1/5
[2026-05-18 01:52:16] [representation][ae_alt_width][cand_074_d1_w75] epoch=6 architecture=[75] train_loss=0.384889 val_loss=0.387649 best=0.387649 es=0/5
[2026-05-18 01:52:18] [representation][ae_alt_width][cand_074_d1_w75] epoch=7 architecture=[75] train_loss=0.385316 val_loss=0.387455 best=0.387455 es=0/5
[2026-05-18 01:52:21] [representation][ae_alt_width][cand_074_d1_w75] epoch=8 architecture=[75] train_loss=0.384477 val_loss=0.388238 best=0.387455 es=1/5
[2026-05-18 01:52:23] [representation][ae_alt_width][cand_074_d1_w75] epoch=9 architecture=[75] train_loss=0.385361 val_loss=0.387397 best=0.387455 es=2/5
[2026-05-18 01:52:28] [representation][ae_alt_width][cand_074_d1_w75] epoch=10 architecture=[75] train_loss=0.384871 val_loss=0.386785 best=0.386785 es=0/5
[2026-05-18 01:52:30] [representation][ae_alt_width][cand_074_d1_w75] epoch=11 architecture=[75] train_loss=0.383838 val_loss=0.386573 best=0.386573 es=0/5
[2026-05-18 01:52:32] [representation][ae_alt_width][cand_074_d1_w75] epoch=12 architecture=[75] train_loss=0.383510 val_loss=0.388003 best=0.386573 es=1/5
[2026-05-18 01:52:35] [representation][ae_alt_width][cand_074_d1_w75] epoch=13 architecture=[75] train_loss=0.384115 val_loss=0.387110 best=0.386573 es=2/5
[2026-05-18 01:52:37] [representation][ae_alt_width][cand_074_d1_w75] epoch=14 architecture=[75] train_loss=0.384256 val_loss=0.387947 best=0.386573 es=3/5
[2026-05-18 01:52:42] [representation][ae_alt_width][cand_074_d1_w75] epoch=15 architecture=[75] train_loss=0.384513 val_loss=0.387753 best=0.386573 es=4/5
[2026-05-18 01:52:44] [representation][ae_alt_width][cand_074_d1_w75] epoch=16 architecture=[75] train_loss=0.384256 val_loss=0.388425 best=0.386573 es=5/5
