[2026-05-30 04:13:45] Initialized ContinuousLogger for autoencoding_ae_width_only (Mode: ae_width_only)
[2026-05-30 04:13:45] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_045_d1_w46/training_log.txt
[2026-05-30 04:13:45] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_045_d1_w46/training_stats.csv
[2026-05-30 04:13:45] [CANDIDATE] task=autoencoding phase=ae_width_only index=45 search_phase=width architecture=[46]
[2026-05-30 04:13:51] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=1 architecture=[46] train_loss=0.045911 val_loss=0.031666 candidate_best=0.031666 global_best=0.031666 es=0/10
[2026-05-30 04:13:57] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=2 architecture=[46] train_loss=0.044414 val_loss=0.031348 candidate_best=0.031348 global_best=0.031348 es=0/10
[2026-05-30 04:14:02] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=3 architecture=[46] train_loss=0.043767 val_loss=0.030893 candidate_best=0.030893 global_best=0.030893 es=0/10
[2026-05-30 04:14:08] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=4 architecture=[46] train_loss=0.043261 val_loss=0.030717 candidate_best=0.030717 global_best=0.030717 es=0/10
[2026-05-30 04:14:13] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=5 architecture=[46] train_loss=0.042779 val_loss=0.030422 candidate_best=0.030422 global_best=0.030422 es=0/10
[2026-05-30 04:14:19] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=6 architecture=[46] train_loss=0.042110 val_loss=0.030011 candidate_best=0.030011 global_best=0.030011 es=0/10
[2026-05-30 04:14:25] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=7 architecture=[46] train_loss=0.041403 val_loss=0.029433 candidate_best=0.029433 global_best=0.029433 es=0/10
[2026-05-30 04:14:30] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=8 architecture=[46] train_loss=0.040688 val_loss=0.029221 candidate_best=0.029221 global_best=0.029221 es=0/10
[2026-05-30 04:14:36] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=9 architecture=[46] train_loss=0.039992 val_loss=0.028762 candidate_best=0.028762 global_best=0.028762 es=0/10
[2026-05-30 04:14:42] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=10 architecture=[46] train_loss=0.039320 val_loss=0.028207 candidate_best=0.028207 global_best=0.028207 es=0/10
[2026-05-30 04:14:48] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=11 architecture=[46] train_loss=0.038386 val_loss=0.027776 candidate_best=0.027776 global_best=0.027776 es=0/10
[2026-05-30 04:14:53] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=12 architecture=[46] train_loss=0.037574 val_loss=0.027585 candidate_best=0.027585 global_best=0.027585 es=0/10
[2026-05-30 04:14:59] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=13 architecture=[46] train_loss=0.037184 val_loss=0.027528 candidate_best=0.027585 global_best=0.027585 es=1/10
[2026-05-30 04:15:04] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=14 architecture=[46] train_loss=0.036703 val_loss=0.027405 candidate_best=0.027405 global_best=0.027405 es=0/10
[2026-05-30 04:15:10] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=15 architecture=[46] train_loss=0.036150 val_loss=0.027315 candidate_best=0.027405 global_best=0.027405 es=1/10
[2026-05-30 04:15:16] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=16 architecture=[46] train_loss=0.035622 val_loss=0.027062 candidate_best=0.027062 global_best=0.027062 es=0/10
[2026-05-30 04:15:22] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=17 architecture=[46] train_loss=0.036763 val_loss=0.029131 candidate_best=0.027062 global_best=0.027062 es=1/10
[2026-05-30 04:15:27] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=18 architecture=[46] train_loss=0.036013 val_loss=0.027846 candidate_best=0.027062 global_best=0.027062 es=2/10
[2026-05-30 04:15:33] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=19 architecture=[46] train_loss=0.034176 val_loss=0.027206 candidate_best=0.027062 global_best=0.027062 es=3/10
[2026-05-30 04:15:39] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=20 architecture=[46] train_loss=0.033589 val_loss=0.026924 candidate_best=0.026924 global_best=0.026924 es=0/10
[2026-05-30 04:15:44] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=21 architecture=[46] train_loss=0.033018 val_loss=0.026835 candidate_best=0.026924 global_best=0.026924 es=1/10
[2026-05-30 04:15:50] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=22 architecture=[46] train_loss=0.032701 val_loss=0.026745 candidate_best=0.026745 global_best=0.026745 es=0/10
[2026-05-30 04:15:56] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=23 architecture=[46] train_loss=0.032511 val_loss=0.026788 candidate_best=0.026745 global_best=0.026745 es=1/10
[2026-05-30 04:16:01] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=24 architecture=[46] train_loss=0.031955 val_loss=0.026578 candidate_best=0.026578 global_best=0.026578 es=0/10
[2026-05-30 04:16:07] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=25 architecture=[46] train_loss=0.031529 val_loss=0.026577 candidate_best=0.026578 global_best=0.026578 es=1/10
[2026-05-30 04:16:13] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=26 architecture=[46] train_loss=0.031664 val_loss=0.026681 candidate_best=0.026578 global_best=0.026578 es=2/10
[2026-05-30 04:16:18] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=27 architecture=[46] train_loss=0.031285 val_loss=0.026472 candidate_best=0.026472 global_best=0.026472 es=0/10
[2026-05-30 04:16:24] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=28 architecture=[46] train_loss=0.030734 val_loss=0.026388 candidate_best=0.026472 global_best=0.026472 es=1/10
[2026-05-30 04:16:30] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=29 architecture=[46] train_loss=0.030611 val_loss=0.026499 candidate_best=0.026472 global_best=0.026472 es=2/10
[2026-05-30 04:16:35] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=30 architecture=[46] train_loss=0.030225 val_loss=0.026463 candidate_best=0.026472 global_best=0.026472 es=3/10
[2026-05-30 04:16:41] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=31 architecture=[46] train_loss=0.030009 val_loss=0.026334 candidate_best=0.026334 global_best=0.026334 es=0/10
[2026-05-30 04:16:47] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=32 architecture=[46] train_loss=0.029876 val_loss=0.026341 candidate_best=0.026334 global_best=0.026334 es=1/10
[2026-05-30 04:16:52] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=33 architecture=[46] train_loss=0.029662 val_loss=0.026489 candidate_best=0.026334 global_best=0.026334 es=2/10
[2026-05-30 04:16:58] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=34 architecture=[46] train_loss=0.031359 val_loss=0.026853 candidate_best=0.026334 global_best=0.026334 es=3/10
[2026-05-30 04:17:04] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=35 architecture=[46] train_loss=0.029549 val_loss=0.026492 candidate_best=0.026334 global_best=0.026334 es=4/10
[2026-05-30 04:17:09] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=36 architecture=[46] train_loss=0.029472 val_loss=0.026611 candidate_best=0.026334 global_best=0.026334 es=5/10
[2026-05-30 04:17:15] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=37 architecture=[46] train_loss=0.029328 val_loss=0.026432 candidate_best=0.026334 global_best=0.026334 es=6/10
[2026-05-30 04:17:21] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=38 architecture=[46] train_loss=0.029164 val_loss=0.026243 candidate_best=0.026334 global_best=0.026334 es=7/10
[2026-05-30 04:17:26] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=39 architecture=[46] train_loss=0.028782 val_loss=0.026373 candidate_best=0.026334 global_best=0.026334 es=8/10
[2026-05-30 04:17:32] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=40 architecture=[46] train_loss=0.028946 val_loss=0.026298 candidate_best=0.026334 global_best=0.026334 es=9/10
[2026-05-30 04:17:38] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=41 architecture=[46] train_loss=0.028824 val_loss=0.026175 candidate_best=0.026175 global_best=0.026175 es=0/10
[2026-05-30 04:17:43] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=42 architecture=[46] train_loss=0.028632 val_loss=0.026153 candidate_best=0.026175 global_best=0.026175 es=1/10
[2026-05-30 04:17:49] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=43 architecture=[46] train_loss=0.028377 val_loss=0.026090 candidate_best=0.026175 global_best=0.026175 es=2/10
[2026-05-30 04:17:54] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=44 architecture=[46] train_loss=0.028427 val_loss=0.026269 candidate_best=0.026175 global_best=0.026175 es=3/10
[2026-05-30 04:18:00] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=45 architecture=[46] train_loss=0.028455 val_loss=0.026019 candidate_best=0.026019 global_best=0.026019 es=0/10
[2026-05-30 04:18:06] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=46 architecture=[46] train_loss=0.028201 val_loss=0.026071 candidate_best=0.026019 global_best=0.026019 es=1/10
[2026-05-30 04:18:12] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=47 architecture=[46] train_loss=0.028130 val_loss=0.026107 candidate_best=0.026019 global_best=0.026019 es=2/10
[2026-05-30 04:18:17] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=48 architecture=[46] train_loss=0.028065 val_loss=0.025991 candidate_best=0.026019 global_best=0.026019 es=3/10
[2026-05-30 04:18:23] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=49 architecture=[46] train_loss=0.028009 val_loss=0.025971 candidate_best=0.026019 global_best=0.026019 es=4/10
[2026-05-30 04:18:29] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=50 architecture=[46] train_loss=0.027890 val_loss=0.025904 candidate_best=0.025904 global_best=0.025904 es=0/10
[2026-05-30 04:18:34] [autoencoding][ae_width_only][cand_045_d1_w46] epoch=51 architecture=[46] train_loss=0.027798 val_loss=0.025938 candidate_best=0.025904 global_best=0.025904 es=1/10
