[2026-06-13 21:33:55] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:33:55] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_690_d6_w116/training_log.txt
[2026-06-13 21:33:55] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_690_d6_w116/training_stats.csv
[2026-06-13 21:33:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.003561 val_loss=0.001136 best=0.001136 es=0/10
[2026-06-13 21:33:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.003080 val_loss=0.002770 best=0.002770 es=0/10
[2026-06-13 21:33:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002761 val_loss=0.001289 best=0.001289 es=0/10
[2026-06-13 21:33:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.003534 val_loss=0.004189 best=0.004189 es=0/10
[2026-06-13 21:33:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.006276 val_loss=0.003765 best=0.003765 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002225 val_loss=0.000980 best=0.000980 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001060 val_loss=0.001352 best=0.001352 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001790 val_loss=0.000748 best=0.000748 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000936 val_loss=0.000828 best=0.000828 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002198 val_loss=0.001719 best=0.001719 es=0/10
[2026-06-13 21:33:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001671 val_loss=0.000886 best=0.000886 es=0/10
[2026-06-13 21:33:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002030 val_loss=0.000946 best=0.000946 es=0/10
[2026-06-13 21:33:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001010 val_loss=0.001080 best=0.001080 es=0/10
[2026-06-13 21:33:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002213 val_loss=0.000449 best=0.000449 es=0/10
[2026-06-13 21:33:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.002056 val_loss=0.000408 best=0.000408 es=0/10
[2026-06-13 21:33:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000872 val_loss=0.000765 best=0.000765 es=0/10
[2026-06-13 21:33:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000720 val_loss=0.000590 best=0.000590 es=0/10
[2026-06-13 21:33:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001100 val_loss=0.000506 best=0.000506 es=0/10
[2026-06-13 21:33:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000630 val_loss=0.000441 best=0.000441 es=0/10
[2026-06-13 21:33:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.003262 val_loss=0.000360 best=0.000360 es=0/10
[2026-06-13 21:34:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000971 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-13 21:34:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.003482 val_loss=0.000352 best=0.000352 es=0/10
[2026-06-13 21:34:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.000956 val_loss=0.000378 best=0.000378 es=0/10
[2026-06-13 21:34:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 111] train_loss=0.001239 val_loss=0.000385 best=0.000385 es=0/10
