[2026-05-16 10:23:56] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:23:56] Logs: DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_004_d2_w6/training_log.txt
[2026-05-16 10:23:56] CSV: DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_004_d2_w6/training_stats.csv
[2026-05-16 10:23:58] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=1 train_loss=0.822186 val_loss=0.817122 best=0.817122 es=0/5
[2026-05-16 10:24:01] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=2 train_loss=0.808261 val_loss=0.812984 best=0.812984 es=0/5
[2026-05-16 10:24:03] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=3 train_loss=0.803036 val_loss=0.809596 best=0.809596 es=0/5
[2026-05-16 10:24:06] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=4 train_loss=0.800104 val_loss=0.807333 best=0.807333 es=0/5
[2026-05-16 10:24:08] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=5 train_loss=0.798133 val_loss=0.805615 best=0.805615 es=0/5
[2026-05-16 10:24:11] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=6 train_loss=0.796538 val_loss=0.804043 best=0.804043 es=0/5
[2026-05-16 10:24:13] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=7 train_loss=0.795123 val_loss=0.802647 best=0.802647 es=0/5
[2026-05-16 10:24:16] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=8 train_loss=0.793790 val_loss=0.801246 best=0.801246 es=0/5
[2026-05-16 10:24:18] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=9 train_loss=0.792434 val_loss=0.799830 best=0.799830 es=0/5
[2026-05-16 10:24:21] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=10 train_loss=0.791016 val_loss=0.798315 best=0.798315 es=0/5
[2026-05-16 10:24:23] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=11 train_loss=0.789588 val_loss=0.796907 best=0.796907 es=0/5
[2026-05-16 10:24:26] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=12 train_loss=0.788270 val_loss=0.795555 best=0.795555 es=0/5
[2026-05-16 10:24:29] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=13 train_loss=0.787112 val_loss=0.794341 best=0.794341 es=0/5
[2026-05-16 10:24:31] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=14 train_loss=0.786007 val_loss=0.793220 best=0.793220 es=0/5
[2026-05-16 10:24:34] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=15 train_loss=0.784982 val_loss=0.792210 best=0.792210 es=0/5
[2026-05-16 10:24:36] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=16 train_loss=0.784072 val_loss=0.791302 best=0.791302 es=0/5
[2026-05-16 10:24:39] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=17 train_loss=0.783239 val_loss=0.790493 best=0.790493 es=0/5
[2026-05-16 10:24:41] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=18 train_loss=0.782560 val_loss=0.789757 best=0.789757 es=0/5
[2026-05-16 10:24:44] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=19 train_loss=0.781902 val_loss=0.789163 best=0.789163 es=0/5
[2026-05-16 10:24:46] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=20 train_loss=0.781375 val_loss=0.788658 best=0.788658 es=0/5
[2026-05-16 10:24:49] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=21 train_loss=0.780965 val_loss=0.788245 best=0.788245 es=0/5
[2026-05-16 10:24:51] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=22 train_loss=0.780605 val_loss=0.787864 best=0.787864 es=0/5
[2026-05-16 10:24:54] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=23 train_loss=0.780250 val_loss=0.787507 best=0.787507 es=0/5
[2026-05-16 10:24:56] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=24 train_loss=0.779951 val_loss=0.787257 best=0.787257 es=0/5
[2026-05-16 10:24:59] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=25 train_loss=0.779734 val_loss=0.787012 best=0.787012 es=0/5
[2026-05-16 10:25:01] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=26 train_loss=0.779484 val_loss=0.786785 best=0.786785 es=0/5
[2026-05-16 10:25:04] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=27 train_loss=0.779253 val_loss=0.786568 best=0.786568 es=0/5
[2026-05-16 10:25:06] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=28 train_loss=0.779110 val_loss=0.786411 best=0.786411 es=0/5
[2026-05-16 10:25:09] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=29 train_loss=0.779020 val_loss=0.786368 best=0.786411 es=1/5
[2026-05-16 10:25:12] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=30 train_loss=0.778821 val_loss=0.786080 best=0.786080 es=0/5
[2026-05-16 10:25:14] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=31 train_loss=0.778617 val_loss=0.785921 best=0.785921 es=0/5
[2026-05-16 10:25:17] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=32 train_loss=0.778475 val_loss=0.785787 best=0.785787 es=0/5
[2026-05-16 10:25:19] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=33 train_loss=0.778366 val_loss=0.785679 best=0.785679 es=0/5
[2026-05-16 10:25:22] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=34 train_loss=0.778291 val_loss=0.785593 best=0.785679 es=1/5
[2026-05-16 10:25:25] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=35 train_loss=0.778171 val_loss=0.785483 best=0.785483 es=0/5
[2026-05-16 10:25:27] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=36 train_loss=0.778112 val_loss=0.785407 best=0.785483 es=1/5
[2026-05-16 10:25:30] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=37 train_loss=0.778005 val_loss=0.785297 best=0.785297 es=0/5
[2026-05-16 10:25:32] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=38 train_loss=0.777881 val_loss=0.785223 best=0.785297 es=1/5
[2026-05-16 10:25:35] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=39 train_loss=0.777800 val_loss=0.785123 best=0.785123 es=0/5
[2026-05-16 10:25:37] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=40 train_loss=0.777701 val_loss=0.785018 best=0.785018 es=0/5
[2026-05-16 10:25:40] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=41 train_loss=0.777646 val_loss=0.784999 best=0.785018 es=1/5
[2026-05-16 10:25:42] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=42 train_loss=0.777586 val_loss=0.784934 best=0.785018 es=2/5
[2026-05-16 10:25:45] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=43 train_loss=0.777517 val_loss=0.784813 best=0.784813 es=0/5
[2026-05-16 10:25:47] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=44 train_loss=0.777426 val_loss=0.784745 best=0.784813 es=1/5
[2026-05-16 10:25:50] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=45 train_loss=0.777378 val_loss=0.784705 best=0.784705 es=0/5
[2026-05-16 10:25:52] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=46 train_loss=0.777293 val_loss=0.784595 best=0.784595 es=0/5
[2026-05-16 10:25:55] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=47 train_loss=0.777173 val_loss=0.784532 best=0.784595 es=1/5
[2026-05-16 10:25:58] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=48 train_loss=0.777116 val_loss=0.784440 best=0.784440 es=0/5
[2026-05-16 10:26:00] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=49 train_loss=0.777037 val_loss=0.784383 best=0.784440 es=1/5
[2026-05-16 10:26:02] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=50 train_loss=0.776938 val_loss=0.784312 best=0.784312 es=0/5
[2026-05-16 10:26:05] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=51 train_loss=0.776885 val_loss=0.784266 best=0.784312 es=1/5
[2026-05-16 10:26:07] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=52 train_loss=0.776826 val_loss=0.784165 best=0.784165 es=0/5
[2026-05-16 10:26:10] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=53 train_loss=0.776730 val_loss=0.784115 best=0.784165 es=1/5
[2026-05-16 10:26:13] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=54 train_loss=0.776698 val_loss=0.784089 best=0.784165 es=2/5
[2026-05-16 10:26:15] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=55 train_loss=0.776633 val_loss=0.783992 best=0.783992 es=0/5
[2026-05-16 10:26:17] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=56 train_loss=0.776531 val_loss=0.783932 best=0.783992 es=1/5
[2026-05-16 10:26:20] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=57 train_loss=0.776472 val_loss=0.783875 best=0.783875 es=0/5
