[2026-06-13 21:48:06] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:48:06] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_848_d7_w126/training_log.txt
[2026-06-13 21:48:06] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_848_d7_w126/training_stats.csv
[2026-06-13 21:48:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.010311 val_loss=0.011325 best=0.011325 es=0/10
[2026-06-13 21:48:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.005227 val_loss=0.025165 best=0.025165 es=0/10
[2026-06-13 21:48:06] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.008549 val_loss=0.011290 best=0.011290 es=0/10
[2026-06-13 21:48:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002545 val_loss=0.000989 best=0.000989 es=0/10
[2026-06-13 21:48:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002631 val_loss=0.001709 best=0.001709 es=0/10
[2026-06-13 21:48:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.005708 val_loss=0.000689 best=0.000689 es=0/10
[2026-06-13 21:48:07] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002746 val_loss=0.000436 best=0.000436 es=0/10
[2026-06-13 21:48:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.001633 val_loss=0.001773 best=0.001773 es=0/10
[2026-06-13 21:48:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002536 val_loss=0.002919 best=0.002919 es=0/10
[2026-06-13 21:48:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.001951 val_loss=0.001922 best=0.001922 es=0/10
[2026-06-13 21:48:08] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.004033 val_loss=0.000589 best=0.000589 es=0/10
[2026-06-13 21:48:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002325 val_loss=0.000360 best=0.000360 es=0/10
[2026-06-13 21:48:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000749 val_loss=0.000410 best=0.000410 es=0/10
[2026-06-13 21:48:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002982 val_loss=0.000507 best=0.000507 es=0/10
[2026-06-13 21:48:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000632 val_loss=0.000259 best=0.000259 es=0/10
[2026-06-13 21:48:09] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000526 val_loss=0.000249 best=0.000249 es=0/10
[2026-06-13 21:48:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002088 val_loss=0.000357 best=0.000357 es=0/10
[2026-06-13 21:48:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000598 val_loss=0.000194 best=0.000194 es=0/10
[2026-06-13 21:48:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.001521 val_loss=0.000273 best=0.000273 es=0/10
[2026-06-13 21:48:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000549 val_loss=0.000205 best=0.000205 es=0/10
[2026-06-13 21:48:10] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000812 val_loss=0.000387 best=0.000387 es=0/10
[2026-06-13 21:48:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000984 val_loss=0.000369 best=0.000369 es=0/10
[2026-06-13 21:48:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.003319 val_loss=0.000222 best=0.000222 es=0/10
[2026-06-13 21:48:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.000404 val_loss=0.000238 best=0.000238 es=0/10
[2026-06-13 21:48:11] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 93] train_loss=0.002391 val_loss=0.000205 best=0.000205 es=0/10
