[2026-05-20 07:54:58] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 07:54:58] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_001_d1_w2/training_log.txt
[2026-05-20 07:54:58] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_001_d1_w2/training_stats.csv
[2026-05-20 07:54:58] [CANDIDATE] task=autoencoding phase=ae_alt_width index=1 search_phase=width architecture=[2]
[2026-05-20 07:56:08] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=32 architecture=[2] train_loss=0.913734 val_loss=0.921784 best=0.921784 es=0/5
[2026-05-20 07:56:10] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=33 architecture=[2] train_loss=0.913225 val_loss=0.921358 best=0.921358 es=0/5
[2026-05-20 07:56:13] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=34 architecture=[2] train_loss=0.912686 val_loss=0.920752 best=0.920752 es=0/5
[2026-05-20 07:56:15] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=35 architecture=[2] train_loss=0.912165 val_loss=0.920214 best=0.920214 es=0/5
[2026-05-20 07:56:17] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=36 architecture=[2] train_loss=0.911646 val_loss=0.919692 best=0.919692 es=0/5
[2026-05-20 07:56:19] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=37 architecture=[2] train_loss=0.911120 val_loss=0.919166 best=0.919166 es=0/5
[2026-05-20 07:56:21] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=38 architecture=[2] train_loss=0.910598 val_loss=0.918650 best=0.918650 es=0/5
[2026-05-20 07:56:24] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=39 architecture=[2] train_loss=0.910075 val_loss=0.918133 best=0.918133 es=0/5
[2026-05-20 07:56:26] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=40 architecture=[2] train_loss=0.909558 val_loss=0.917610 best=0.917610 es=0/5
[2026-05-20 07:56:28] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=41 architecture=[2] train_loss=0.909042 val_loss=0.917096 best=0.917096 es=0/5
[2026-05-20 07:56:30] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=42 architecture=[2] train_loss=0.908526 val_loss=0.916596 best=0.916596 es=0/5
[2026-05-20 07:56:32] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=43 architecture=[2] train_loss=0.908029 val_loss=0.916090 best=0.916090 es=0/5
[2026-05-20 07:56:34] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=44 architecture=[2] train_loss=0.907533 val_loss=0.915604 best=0.915604 es=0/5
[2026-05-20 07:56:37] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=45 architecture=[2] train_loss=0.907038 val_loss=0.915122 best=0.915122 es=0/5
[2026-05-20 07:56:39] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=46 architecture=[2] train_loss=0.906559 val_loss=0.914647 best=0.914647 es=0/5
[2026-05-20 07:56:41] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=47 architecture=[2] train_loss=0.906086 val_loss=0.914181 best=0.914181 es=0/5
[2026-05-20 07:56:43] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=48 architecture=[2] train_loss=0.905629 val_loss=0.913745 best=0.913745 es=0/5
[2026-05-20 07:56:45] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=49 architecture=[2] train_loss=0.905192 val_loss=0.913318 best=0.913318 es=0/5
[2026-05-20 07:56:48] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=50 architecture=[2] train_loss=0.904768 val_loss=0.912910 best=0.912910 es=0/5
[2026-05-20 07:56:50] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=51 architecture=[2] train_loss=0.904365 val_loss=0.912517 best=0.912517 es=0/5
[2026-05-20 07:56:52] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=52 architecture=[2] train_loss=0.903990 val_loss=0.912148 best=0.912148 es=0/5
[2026-05-20 07:56:54] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=53 architecture=[2] train_loss=0.903615 val_loss=0.911793 best=0.911793 es=0/5
[2026-05-20 07:56:56] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=54 architecture=[2] train_loss=0.903269 val_loss=0.911460 best=0.911460 es=0/5
[2026-05-20 07:56:59] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=55 architecture=[2] train_loss=0.902942 val_loss=0.911153 best=0.911153 es=0/5
[2026-05-20 07:57:01] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=56 architecture=[2] train_loss=0.902642 val_loss=0.910863 best=0.910863 es=0/5
[2026-05-20 07:57:03] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=57 architecture=[2] train_loss=0.902352 val_loss=0.910587 best=0.910587 es=0/5
[2026-05-20 07:57:05] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=58 architecture=[2] train_loss=0.902095 val_loss=0.910331 best=0.910331 es=0/5
[2026-05-20 07:57:07] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=59 architecture=[2] train_loss=0.901845 val_loss=0.910103 best=0.910103 es=0/5
[2026-05-20 07:57:09] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=60 architecture=[2] train_loss=0.901607 val_loss=0.909890 best=0.909890 es=0/5
[2026-05-20 07:57:12] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=61 architecture=[2] train_loss=0.901400 val_loss=0.909692 best=0.909692 es=0/5
[2026-05-20 07:57:14] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=62 architecture=[2] train_loss=0.901210 val_loss=0.909500 best=0.909500 es=0/5
[2026-05-20 07:57:16] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=63 architecture=[2] train_loss=0.901024 val_loss=0.909335 best=0.909335 es=0/5
[2026-05-20 07:57:18] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=64 architecture=[2] train_loss=0.900852 val_loss=0.909185 best=0.909185 es=0/5
[2026-05-20 07:57:20] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=65 architecture=[2] train_loss=0.900711 val_loss=0.909041 best=0.909041 es=0/5
[2026-05-20 07:57:23] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=66 architecture=[2] train_loss=0.900579 val_loss=0.908915 best=0.908915 es=0/5
[2026-05-20 07:57:25] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=67 architecture=[2] train_loss=0.900443 val_loss=0.908798 best=0.908798 es=0/5
[2026-05-20 07:57:27] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=68 architecture=[2] train_loss=0.900334 val_loss=0.908695 best=0.908695 es=0/5
[2026-05-20 07:57:29] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=69 architecture=[2] train_loss=0.900230 val_loss=0.908596 best=0.908695 es=1/5
[2026-05-20 07:57:31] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=70 architecture=[2] train_loss=0.900137 val_loss=0.908514 best=0.908514 es=0/5
[2026-05-20 07:57:34] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=71 architecture=[2] train_loss=0.900052 val_loss=0.908436 best=0.908514 es=1/5
[2026-05-20 07:57:36] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=72 architecture=[2] train_loss=0.899972 val_loss=0.908359 best=0.908359 es=0/5
[2026-05-20 07:57:38] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=73 architecture=[2] train_loss=0.899901 val_loss=0.908293 best=0.908359 es=1/5
[2026-05-20 07:57:40] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=74 architecture=[2] train_loss=0.899844 val_loss=0.908239 best=0.908239 es=0/5
[2026-05-20 07:57:42] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=75 architecture=[2] train_loss=0.899777 val_loss=0.908188 best=0.908239 es=1/5
[2026-05-20 07:57:44] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=76 architecture=[2] train_loss=0.899735 val_loss=0.908149 best=0.908239 es=2/5
[2026-05-20 07:57:47] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=77 architecture=[2] train_loss=0.899697 val_loss=0.908109 best=0.908109 es=0/5
[2026-05-20 07:57:49] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=78 architecture=[2] train_loss=0.899648 val_loss=0.908059 best=0.908109 es=1/5
[2026-05-20 07:57:51] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=79 architecture=[2] train_loss=0.899601 val_loss=0.908023 best=0.908109 es=2/5
[2026-05-20 07:57:53] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=80 architecture=[2] train_loss=0.899574 val_loss=0.907991 best=0.907991 es=0/5
[2026-05-20 07:57:55] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=81 architecture=[2] train_loss=0.899542 val_loss=0.907964 best=0.907991 es=1/5
[2026-05-20 07:57:57] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=82 architecture=[2] train_loss=0.899502 val_loss=0.907944 best=0.907991 es=2/5
[2026-05-20 07:58:00] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=83 architecture=[2] train_loss=0.899483 val_loss=0.907917 best=0.907991 es=3/5
[2026-05-20 07:58:02] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=84 architecture=[2] train_loss=0.899463 val_loss=0.907898 best=0.907991 es=4/5
[2026-05-20 07:58:04] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=85 architecture=[2] train_loss=0.899444 val_loss=0.907880 best=0.907880 es=0/5
[2026-05-20 07:58:06] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=86 architecture=[2] train_loss=0.899418 val_loss=0.907860 best=0.907880 es=1/5
[2026-05-20 07:58:08] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=87 architecture=[2] train_loss=0.899404 val_loss=0.907844 best=0.907880 es=2/5
[2026-05-20 07:58:11] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=88 architecture=[2] train_loss=0.899382 val_loss=0.907830 best=0.907880 es=3/5
[2026-05-20 07:58:13] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=89 architecture=[2] train_loss=0.899367 val_loss=0.907818 best=0.907880 es=4/5
[2026-05-20 07:58:15] [autoencoding][ae_alt_width][cand_001_d1_w2] epoch=90 architecture=[2] train_loss=0.899356 val_loss=0.907807 best=0.907880 es=5/5
