[2026-05-18 00:41:05] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 00:41:05] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_012_d1_w13/training_log.txt
[2026-05-18 00:41:05] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_012_d1_w13/training_stats.csv
[2026-05-18 00:41:05] [CANDIDATE] task=representation phase=ae_alt_width index=12 search_phase=width architecture=[13]
[2026-05-18 00:41:08] [representation][ae_alt_width][cand_012_d1_w13] epoch=1 architecture=[13] train_loss=0.545539 val_loss=0.545505 best=0.545228 es=0/5
[2026-05-18 00:41:11] [representation][ae_alt_width][cand_012_d1_w13] epoch=2 architecture=[13] train_loss=0.544798 val_loss=0.545472 best=0.545228 es=1/5
[2026-05-18 00:41:13] [representation][ae_alt_width][cand_012_d1_w13] epoch=3 architecture=[13] train_loss=0.544530 val_loss=0.544782 best=0.544782 es=0/5
[2026-05-18 00:41:15] [representation][ae_alt_width][cand_012_d1_w13] epoch=4 architecture=[13] train_loss=0.544477 val_loss=0.545129 best=0.544782 es=1/5
[2026-05-18 00:41:18] [representation][ae_alt_width][cand_012_d1_w13] epoch=5 architecture=[13] train_loss=0.544330 val_loss=0.544565 best=0.544565 es=0/5
[2026-05-18 00:41:21] [representation][ae_alt_width][cand_012_d1_w13] epoch=6 architecture=[13] train_loss=0.544331 val_loss=0.544657 best=0.544565 es=1/5
[2026-05-18 00:41:23] [representation][ae_alt_width][cand_012_d1_w13] epoch=7 architecture=[13] train_loss=0.544036 val_loss=0.544553 best=0.544565 es=2/5
[2026-05-18 00:41:25] [representation][ae_alt_width][cand_012_d1_w13] epoch=8 architecture=[13] train_loss=0.543981 val_loss=0.544004 best=0.544004 es=0/5
[2026-05-18 00:41:27] [representation][ae_alt_width][cand_012_d1_w13] epoch=9 architecture=[13] train_loss=0.543925 val_loss=0.544289 best=0.544004 es=1/5
[2026-05-18 00:41:31] [representation][ae_alt_width][cand_012_d1_w13] epoch=10 architecture=[13] train_loss=0.543630 val_loss=0.543724 best=0.543724 es=0/5
[2026-05-18 00:41:33] [representation][ae_alt_width][cand_012_d1_w13] epoch=11 architecture=[13] train_loss=0.543390 val_loss=0.543959 best=0.543724 es=1/5
[2026-05-18 00:41:36] [representation][ae_alt_width][cand_012_d1_w13] epoch=12 architecture=[13] train_loss=0.543398 val_loss=0.543608 best=0.543608 es=0/5
[2026-05-18 00:41:38] [representation][ae_alt_width][cand_012_d1_w13] epoch=13 architecture=[13] train_loss=0.543231 val_loss=0.543651 best=0.543608 es=1/5
[2026-05-18 00:41:40] [representation][ae_alt_width][cand_012_d1_w13] epoch=14 architecture=[13] train_loss=0.542921 val_loss=0.543057 best=0.543057 es=0/5
[2026-05-18 00:41:44] [representation][ae_alt_width][cand_012_d1_w13] epoch=15 architecture=[13] train_loss=0.542580 val_loss=0.543043 best=0.543057 es=1/5
[2026-05-18 00:41:46] [representation][ae_alt_width][cand_012_d1_w13] epoch=16 architecture=[13] train_loss=0.542389 val_loss=0.543165 best=0.543057 es=2/5
[2026-05-18 00:41:48] [representation][ae_alt_width][cand_012_d1_w13] epoch=17 architecture=[13] train_loss=0.542289 val_loss=0.542732 best=0.542732 es=0/5
[2026-05-18 00:41:51] [representation][ae_alt_width][cand_012_d1_w13] epoch=18 architecture=[13] train_loss=0.542053 val_loss=0.542220 best=0.542220 es=0/5
[2026-05-18 00:41:53] [representation][ae_alt_width][cand_012_d1_w13] epoch=19 architecture=[13] train_loss=0.542008 val_loss=0.542197 best=0.542220 es=1/5
[2026-05-18 00:41:56] [representation][ae_alt_width][cand_012_d1_w13] epoch=20 architecture=[13] train_loss=0.541751 val_loss=0.541891 best=0.541891 es=0/5
[2026-05-18 00:41:59] [representation][ae_alt_width][cand_012_d1_w13] epoch=21 architecture=[13] train_loss=0.541488 val_loss=0.542038 best=0.541891 es=1/5
[2026-05-18 00:42:01] [representation][ae_alt_width][cand_012_d1_w13] epoch=22 architecture=[13] train_loss=0.541123 val_loss=0.541513 best=0.541513 es=0/5
[2026-05-18 00:42:03] [representation][ae_alt_width][cand_012_d1_w13] epoch=23 architecture=[13] train_loss=0.540958 val_loss=0.541602 best=0.541513 es=1/5
[2026-05-18 00:42:06] [representation][ae_alt_width][cand_012_d1_w13] epoch=24 architecture=[13] train_loss=0.540751 val_loss=0.541213 best=0.541213 es=0/5
